alpha,c
0.154003531356713,0.45671222367651687
0.14243601477402446,0.44714061731892496
0.14243598949572805,0.4471405966229868
0.09975039044042423,0.4218695436040625
0.10986133021776341,0.4297525017610438
0.10986133021776341,0.4297525017610438
0.09975028486522843,0.42186947447292666
0.08752794976360097,0.41253317141671575
0.08752794976360097,0.41253317141671575
0.035027008013582155,0.4323033953445948
0.04034428869529418,0.4365328785643523
0.04034428869529418,0.4365328785643523
0.06620308979070283,0.45242890714417505
0.05911951369345306,0.4465987170064471
0.05294474975159964,0.44157785537203365
0.06620308979070283,0.45242890714417505
0.05911951369345306,0.4465987170064471
0.05294474975159964,0.44157785537203365
0.035027087789912675,0.43230340067569784
0.020901769052707537,0.4212657670665537
0.020901769052707537,0.4212657670665537
-0.034302520071993935,0.3904794850509494
-0.020623386905913494,0.40038324696137184
-0.027937032657514096,0.3950572814226337
-0.034302520071993935,0.3904794850509494
-0.020623386905913494,0.40038324696137184
-0.027937032657514096,0.3950572814226337
0.15400353444780895,0.45671214821844786
0.14243603738640462,0.44714055942481257
0.14243603738640462,0.44714055942481257
0.09975009752698447,0.42186932067697447
0.10986094393909462,0.42975220120067875
0.08752776737902136,0.412533024766171
0.09975009752698447,0.42186932067697447
0.10986094393909462,0.42975220120067875
0.08752776737902136,0.412533024766171
0.0350270546350903,0.43230345772463674
0.04034436942360633,0.43653296881629067
0.020901761491564894,0.4212658424005026
0.06620309862518473,0.45242894879509493
0.0591194929016067,0.44659873389425525
0.0591194929016067,0.44659873389425525
-0.03430252675616843,0.3904795575451024
-0.027937023491206803,0.3950573662322484
-0.027937023491206803,0.3950573662322484
0.0350270546350903,0.43230345772463674
0.04034436942360633,0.43653296881629067
0.020901761491564894,0.4212658424005026
0.06620309862518473,0.45242894879509493
0.0591194929016067,0.44659873389425525
0.0591194929016067,0.44659873389425525
-0.03430252675616843,0.3904795575451024
-0.027937023491206803,0.3950573662322484
-0.027937023491206803,0.3950573662322484
0.15400304768386242,0.4567117691635398
0.1424359264092867,0.4471404959793507
0.14243594787805788,0.4471405135563365
0.09974998640913542,0.4218692132743118
0.10986086457815916,0.4297521167801692
0.10986086457815916,0.4297521167801692
0.09975008322718736,0.4218692338014996
0.0875277451024107,0.41253293378798184
0.0875277451024107,0.41253293378798184
0.03502697424961684,0.4323034051848178
0.040344281169733064,0.43653290947322243
0.040344281169733064,0.43653290947322243
0.0662030466557098,0.452428914132348
0.05911944285314876,0.44659870124906487
0.05294463603706568,0.4415778051263574
0.0662030466557098,0.452428914132348
0.05911944285314876,0.44659870124906487
0.05294463603706568,0.4415778051263574
0.035027000744859475,0.43230342145077294
0.02090169150677917,0.42126579463831126
0.02090169150677917,0.42126579463831126
-0.03430253127601169,0.3904795460041575
-0.020623419920894615,0.40038329347070506
-0.027937101053005266,0.39505730172051573
-0.03430253127601169,0.3904795460041575
-0.020623419920894615,0.40038329347070506
-0.027937101053005266,0.39505730172051573
0.15400342038618764,0.45671193927846987
0.1424360286290836,0.44714044107879086
0.1424360286290836,0.44714044107879086
0.09974997108368218,0.4218691554317216
0.10986072613592769,0.42975196097803914
0.08752761803969356,0.4125328458832713
0.09974997108368218,0.4218691554317216
0.10986072613592769,0.42975196097803914
0.08752761803969356,0.4125328458832713
0.03502699021999683,0.4323034073764658
0.04034427464558656,0.43653289370642223
0.02090165730387497,0.42126576265938237
0.0662031159101349,0.45242895854470844
0.059119489474943554,0.4465987265816935
0.059119489474943554,0.4465987265816935
-0.034302571557468235,0.3904795129358726
-0.027937081563703437,0.3950573115002129
-0.027937081563703437,0.3950573115002129
0.03502699021999683,0.4323034073764658
0.04034427464558656,0.43653289370642223
0.02090165730387497,0.42126576265938237
0.0662031159101349,0.45242895854470844
0.059119489474943554,0.4465987265816935
0.059119489474943554,0.4465987265816935
-0.034302571557468235,0.3904795129358726
-0.027937081563703437,0.3950573115002129
-0.027937081563703437,0.3950573115002129
